dataset,model,feature,importance,signed_coef
Mouse_4T1,LightGBM,codon_ATA,223.7312558181584,
Mouse_4T1,LightGBM,codon_CAT,223.17345185991144,
Mouse_4T1,LightGBM,utr5_TC,219.99595812911866,
Mouse_4T1,LightGBM,utr5_GG,218.86035657738103,
Mouse_4T1,LightGBM,codon_CGT,211.7074599065818,
Mouse_4T1,LightGBM,codon_CGG,209.43047873521573,
Mouse_4T1,LightGBM,codon_CCA,201.42418857879238,
Mouse_4T1,LightGBM,codon_CGC,198.57673343614442,
Mouse_4T1,LightGBM,codon_GAA,188.2651349005755,
Mouse_4T1,LightGBM,codon_CAA,181.75004630943295,
Mouse_4T1,LightGBM,utr3_G,181.07882781064836,
Mouse_4T1,LightGBM,codon_TCA,177.19848928198917,
Mouse_4T1,LightGBM,codon_TTG,175.4188460491132,
Mouse_4T1,LightGBM,utr3_CA,174.58309696958167,
Mouse_4T1,LightGBM,codon_TGC,172.74019548221258,
Mouse_4T1,LightGBM,utr3_GA,172.69669312762562,
Mouse_4T1,LightGBM,codon_TGG,172.30277881538495,
Mouse_4T1,LightGBM,log_utr5,171.71160636033164,
Mouse_4T1,LightGBM,cds_TT,161.68726325401803,
Mouse_4T1,LightGBM,codon_CAC,157.49335361056728,
Mouse_4T1,LightGBM,codon_TTT,155.76297811348923,
Mouse_4T1,LightGBM,utr3_A,154.06808128167177,
Mouse_4T1,LightGBM,utr3_AC,151.4447730371612,
Mouse_4T1,LightGBM,codon_ATT,149.28442459186772,
Mouse_4T1,LightGBM,codon_GAC,146.92785928177182,
Mouse_4T1,LightGBM,utr3_CC,143.9649575598014,
Mouse_4T1,LightGBM,codon_AGC,139.23209160921397,
